41 1690410026 0,217521 0,400000 0,213640 0,221402 0,018932
33 1690410027 0,681817 0,400000 0,660496 0,703138 0,186132
36 1690410027 0,435209 0,400000 0,434758 0,435660 0,075763
13 1690410027 1,700845 0,400000 1,614989 1,786702 1,160098
16 1690410027 0,668155 0,200000 0,668155 0,668155 0,089286
41 1690410027 0,231532 0,800000 0,222143 0,236839 0,042912
33 1690410028 0,681817 0,400000 0,660496 0,703138 0,186132
36 1690410028 0,435209 0,400000 0,434758 0,435660 0,075763
13 1690410028 1,700845 0,400000 1,614989 1,786702 1,160098
16 1690410028 0,668155 0,200000 0,668155 0,668155 0,089286
41 1690410028 0,231532 0,800000 0,222143 0,236839 0,042912
41 1690410029 0,231532 0,800000 0,222143 0,236839 0,042912
33 1690410029 0,681817 0,400000 0,660496 0,703138 0,186132
16 1690410029 0,668155 0,200000 0,668155 0,668155 0,089286
36 1690410029 0,435209 0,400000 0,434758 0,435660 0,075763
13 1690410029 1,700845 0,400000 1,614989 1,786702 1,160098
33 1690410030 0,681817 0,400000 0,660496 0,703138 0,186132
36 1690410030 0,435209 0,400000 0,434758 0,435660 0,075763
13 1690410030 1,700845 0,400000 1,614989 1,786702 1,160098
16 1690410030 0,668155 0,200000 0,668155 0,668155 0,089286
41 1690410030 0,231532 0,800000 0,222143 0,236839 0,042912
33 1690410031 0,681817 0,400000 0,660496 0,703138 0,186132
36 1690410031 0,435209 0,400000 0,434758 0,435660 0,075763
13 1690410031 1,700845 0,400000 1,614989 1,786702 1,160098
16 1690410031 0,668155 0,200000 0,668155 0,668155 0,089286
41 1690410031 0,231532 0,800000 0,222143 0,236839 0,042912
33 1690410032 0,924278 0,400000 0,678545 1,170012 0,365870
36 1690410032 0,368858 0,400000 0,363240 0,374475 0,054435
13 1690410032 2,603159 0,800000 1,585843 3,894276 6,238534
16 1690410032 0,655470 0,800000 0,612202 0,695322 0,344406
41 1690410032 0,229218 0,600000 0,226183 0,233199 0,031530
33 1690410033 0,924278 0,400000 0,678545 1,170012 0,365870
36 1690410033 0,368858 0,400000 0,363240 0,374475 0,054435
13 1690410033 2,603159 0,800000 1,585843 3,894276 6,238534
16 1690410033 0,655470 0,800000 0,612202 0,695322 0,344406
41 1690410033 0,229218 0,600000 0,226183 0,233199 0,031530
41 1690410034 0,229218 0,600000 0,226183 0,233199 0,031530
33 1690410034 0,924278 0,400000 0,678545 1,170012 0,365870
16 1690410034 0,655470 0,800000 0,612202 0,695322 0,344406
36 1690410034 0,368858 0,400000 0,363240 0,374475 0,054435
13 1690410034 2,603159 0,800000 1,585843 3,894276 6,238534
33 1690410035 0,924278 0,400000 0,678545 1,170012 0,365870
36 1690410035 0,368858 0,400000 0,363240 0,374475 0,054435
13 1690410035 2,603159 0,800000 1,585843 3,894276 6,238534
16 1690410035 0,655470 0,800000 0,612202 0,695322 0,344406
41 1690410035 0,229218 0,600000 0,226183 0,233199 0,031530
33 1690410036 0,924278 0,400000 0,678545 1,170012 0,365870
36 1690410036 0,368858 0,400000 0,363240 0,374475 0,054435
13 1690410036 2,603159 0,800000 1,585843 3,894276 6,238534
16 1690410036 0,655470 0,800000 0,612202 0,695322 0,344406
41 1690410036 0,229218 0,600000 0,226183 0,233199 0,031530
33 1690410037 0,635451 0,400000 0,633945 0,636957 0,161520
36 1690410037 0,376221 0,400000 0,364406 0,388036 0,056673
13 1690410037 1,488007 0,600000 1,359333 1,567865 1,333563
16 1690410037 0,757891 0,600000 0,727984 0,782022 0,344941
41 1690410037 0,230319 0,200000 0,230319 0,230319 0,010609
33 1690410038 0,635451 0,400000 0,633945 0,636957 0,161520
36 1690410038 0,376221 0,400000 0,364406 0,388036 0,056673
13 1690410038 1,488007 0,600000 1,359333 1,567865 1,333563
16 1690410038 0,757891 0,600000 0,727984 0,782022 0,344941
41 1690410038 0,230319 0,200000 0,230319 0,230319 0,010609
41 1690410039 0,230319 0,200000 0,230319 0,230319 0,010609
33 1690410039 0,635451 0,400000 0,633945 0,636957 0,161520
16 1690410039 0,757891 0,600000 0,727984 0,782022 0,344941
36 1690410039 0,376221 0,400000 0,364406 0,388036 0,056673
13 1690410039 1,488007 0,600000 1,359333 1,567865 1,333563
33 1690410040 0,635451 0,400000 0,633945 0,636957 0,161520
36 1690410040 0,376221 0,400000 0,364406 0,388036 0,056673
13 1690410040 1,488007 0,600000 1,359333 1,567865 1,333563
16 1690410040 0,757891 0,600000 0,727984 0,782022 0,344941
41 1690410040 0,230319 0,200000 0,230319 0,230319 0,010609
33 1690410041 0,635451 0,400000 0,633945 0,636957 0,161520
36 1690410041 0,376221 0,400000 0,364406 0,388036 0,056673
13 1690410041 1,488007 0,600000 1,359333 1,567865 1,333563
16 1690410041 0,757891 0,600000 0,727984 0,782022 0,344941
41 1690410041 0,230319 0,200000 0,230319 0,230319 0,010609
33 1690410042 0,679426 0,800000 0,672108 0,689235 0,369327
36 1690410042 0,374481 0,600000 0,373553 0,375825 0,084142
13 1690410042 1,805861 0,200000 1,805861 1,805861 0,652226
16 1690410042 2,134510 0,600000 0,682786 3,015425 3,375549
41 1690410042 0,222821 0,600000 0,215025 0,229071 0,029810
33 1690410043 0,679426 0,800000 0,672108 0,689235 0,369327
36 1690410043 0,374481 0,600000 0,373553 0,375825 0,084142
13 1690410043 1,805861 0,200000 1,805861 1,805861 0,652226
16 1690410043 2,134510 0,600000 0,682786 3,015425 3,375549
41 1690410043 0,222821 0,600000 0,215025 0,229071 0,029810
33 1690410044 0,679426 0,800000 0,672108 0,689235 0,369327
36 1690410044 0,374481 0,600000 0,373553 0,375825 0,084142
13 1690410044 1,805861 0,200000 1,805861 1,805861 0,652226
16 1690410044 2,134510 0,600000 0,682786 3,015425 3,375549
41 1690410044 0,222821 0,600000 0,215025 0,229071 0,029810
33 1690410045 0,679426 0,800000 0,672108 0,689235 0,369327
36 1690410045 0,374481 0,600000 0,373553 0,375825 0,084142
13 1690410045 1,805861 0,200000 1,805861 1,805861 0,652226
16 1690410045 2,134510 0,600000 0,682786 3,015425 3,375549
41 1690410045 0,222821 0,600000 0,215025 0,229071 0,029810
33 1690410046 0,679426 0,800000 0,672108 0,689235 0,369327
36 1690410046 0,374481 0,600000 0,373553 0,375825 0,084142
13 1690410046 1,805861 0,200000 1,805861 1,805861 0,652226
16 1690410046 2,134510 0,600000 0,682786 3,015425 3,375549
41 1690410046 0,222821 0,600000 0,215025 0,229071 0,029810
33 1690410047 0,670619 0,400000 0,652014 0,689223 0,180030
36 1690410047 0,390332 0,600000 0,367790 0,420361 0,091708
13 1690410047 1,653549 0,800000 1,495446 1,854958 2,205058
16 1690410047 0,669746 0,400000 0,640167 0,699326 0,179774
41 1690410047 0,240523 0,800000 0,224594 0,254145 0,046371
33 1690410048 0,670619 0,400000 0,652014 0,689223 0,180030
36 1690410048 0,390332 0,600000 0,367790 0,420361 0,091708
13 1690410048 1,653549 0,800000 1,495446 1,854958 2,205058
16 1690410048 0,669746 0,400000 0,640167 0,699326 0,179774
41 1690410048 0,240523 0,800000 0,224594 0,254145 0,046371
33 1690410049 0,670619 0,400000 0,652014 0,689223 0,180030
36 1690410049 0,390332 0,600000 0,367790 0,420361 0,091708
13 1690410049 1,653549 0,800000 1,495446 1,854958 2,205058
16 1690410049 0,669746 0,400000 0,640167 0,699326 0,179774
41 1690410049 0,240523 0,800000 0,224594 0,254145 0,046371
33 1690410050 0,670619 0,400000 0,652014 0,689223 0,180030
36 1690410050 0,390332 0,600000 0,367790 0,420361 0,091708
13 1690410050 1,653549 0,800000 1,495446 1,854958 2,205058
16 1690410050 0,669746 0,400000 0,640167 0,699326 0,179774
41 1690410050 0,240523 0,800000 0,224594 0,254145 0,046371
33 1690410051 0,670619 0,400000 0,652014 0,689223 0,180030
36 1690410051 0,390332 0,600000 0,367790 0,420361 0,091708
13 1690410051 1,653549 0,800000 1,495446 1,854958 2,205058
16 1690410051 0,669746 0,400000 0,640167 0,699326 0,179774
41 1690410051 0,240523 0,800000 0,224594 0,254145 0,046371
33 1690410052 0,658546 0,400000 0,652701 0,664391 0,173487
36 1690410052 0,387492 0,400000 0,387053 0,387931 0,060060
13 1690410052 1,579762 0,600000 1,480432 1,722972 1,503848
16 1690410052 0,614065 0,400000 0,612182 0,615948 0,150832
41 1690410052 0,220529 0,600000 0,210707 0,227026 0,029210
33 1690410053 0,658546 0,400000 0,652701 0,664391 0,173487
36 1690410053 0,387492 0,400000 0,387053 0,387931 0,060060
13 1690410053 1,579762 0,600000 1,480432 1,722972 1,503848
16 1690410053 0,614065 0,400000 0,612182 0,615948 0,150832
41 1690410053 0,220529 0,600000 0,210707 0,227026 0,029210
33 1690410054 0,658546 0,400000 0,652701 0,664391 0,173487
36 1690410054 0,387492 0,400000 0,387053 0,387931 0,060060
13 1690410054 1,579762 0,600000 1,480432 1,722972 1,503848
16 1690410054 0,614065 0,400000 0,612182 0,615948 0,150832
41 1690410054 0,220529 0,600000 0,210707 0,227026 0,029210
33 1690410055 0,658546 0,400000 0,652701 0,664391 0,173487
36 1690410055 0,387492 0,400000 0,387053 0,387931 0,060060
13 1690410055 1,579762 0,600000 1,480432 1,722972 1,503848
16 1690410055 0,614065 0,400000 0,612182 0,615948 0,150832
41 1690410055 0,220529 0,600000 0,210707 0,227026 0,029210
33 1690410056 0,658546 0,400000 0,652701 0,664391 0,173487
36 1690410056 0,387492 0,400000 0,387053 0,387931 0,060060
13 1690410056 1,579762 0,600000 1,480432 1,722972 1,503848
16 1690410056 0,614065 0,400000 0,612182 0,615948 0,150832
41 1690410056 0,220529 0,600000 0,210707 0,227026 0,029210
33 1690410057 0,866109 0,400000 0,663937 1,068281 0,316407
36 1690410057 0,420057 0,800000 0,364269 0,493811 0,143512
13 1690410057 1,608027 0,600000 1,407090 1,721568 1,563632
16 1690410057 0,846051 0,600000 0,800955 0,902047 0,430539
41 1690410057 0,216404 0,200000 0,216404 0,216404 0,009366
33 1690410058 0,866109 0,400000 0,663937 1,068281 0,316407
36 1690410058 0,420057 0,800000 0,364269 0,493811 0,143512
13 1690410058 1,608027 0,600000 1,407090 1,721568 1,563632
16 1690410058 0,846051 0,600000 0,800955 0,902047 0,430539
41 1690410058 0,216404 0,200000 0,216404 0,216404 0,009366
33 1690410059 0,866109 0,400000 0,663937 1,068281 0,316407
36 1690410059 0,420057 0,800000 0,364269 0,493811 0,143512
13 1690410059 1,608027 0,600000 1,407090 1,721568 1,563632
16 1690410059 0,846051 0,600000 0,800955 0,902047 0,430539
41 1690410059 0,216404 0,200000 0,216404 0,216404 0,009366
33 1690410060 0,866109 0,400000 0,663937 1,068281 0,316407
36 1690410060 0,420057 0,800000 0,364269 0,493811 0,143512
13 1690410060 1,608027 0,600000 1,407090 1,721568 1,563632
16 1690410060 0,846051 0,600000 0,800955 0,902047 0,430539
41 1690410060 0,216404 0,200000 0,216404 0,216404 0,009366
33 1690410061 0,866109 0,400000 0,663937 1,068281 0,316407
36 1690410061 0,420057 0,800000 0,364269 0,493811 0,143512
13 1690410061 1,608027 0,600000 1,407090 1,721568 1,563632
16 1690410061 0,846051 0,600000 0,800955 0,902047 0,430539
41 1690410061 0,216404 0,200000 0,216404 0,216404 0,009366
33 1690410062 0,635262 0,800000 0,626496 0,642301 0,322876
36 1690410062 0,397037 0,400000 0,387575 0,406500 0,063091
13 1690410062 1,846402 0,200000 1,846402 1,846402 0,681840
16 1690410062 0,653087 0,600000 0,648859 0,660125 0,255929
41 1690410062 0,219939 0,600000 0,212064 0,231427 0,029065
33 1690410063 0,635262 0,800000 0,626496 0,642301 0,322876
36 1690410063 0,397037 0,400000 0,387575 0,406500 0,063091
13 1690410063 1,846402 0,200000 1,846402 1,846402 0,681840
16 1690410063 0,653087 0,600000 0,648859 0,660125 0,255929
41 1690410063 0,219939 0,600000 0,212064 0,231427 0,029065
33 1690410064 0,635262 0,800000 0,626496 0,642301 0,322876
36 1690410064 0,397037 0,400000 0,387575 0,406500 0,063091
13 1690410064 1,846402 0,200000 1,846402 1,846402 0,681840
16 1690410064 0,653087 0,600000 0,648859 0,660125 0,255929
41 1690410064 0,219939 0,600000 0,212064 0,231427 0,029065
33 1690410065 0,635262 0,800000 0,626496 0,642301 0,322876
36 1690410065 0,397037 0,400000 0,387575 0,406500 0,063091
13 1690410065 1,846402 0,200000 1,846402 1,846402 0,681840
16 1690410065 0,653087 0,600000 0,648859 0,660125 0,255929
41 1690410065 0,219939 0,600000 0,212064 0,231427 0,029065
33 1690410066 0,635262 0,800000 0,626496 0,642301 0,322876
36 1690410066 0,397037 0,400000 0,387575 0,406500 0,063091
13 1690410066 1,846402 0,200000 1,846402 1,846402 0,681840
16 1690410066 0,653087 0,600000 0,648859 0,660125 0,255929
41 1690410066 0,219939 0,600000 0,212064 0,231427 0,029065
33 1690410067 0,658547 0,600000 0,631332 0,679822 0,260456
36 1690410067 0,371535 0,400000 0,370513 0,372558 0,055216
13 1690410067 1,601801 0,600000 1,472847 1,844686 1,557180
16 1690410067 0,847545 0,400000 0,665120 1,029970 0,300644
41 1690410067 0,220710 0,600000 0,214345 0,232782 0,029272
33 1690410068 0,658547 0,600000 0,631332 0,679822 0,260456
36 1690410068 0,371535 0,400000 0,370513 0,372558 0,055216
13 1690410068 1,601801 0,600000 1,472847 1,844686 1,557180
16 1690410068 0,847545 0,400000 0,665120 1,029970 0,300644
41 1690410068 0,220710 0,600000 0,214345 0,232782 0,029272
33 1690410069 0,658547 0,600000 0,631332 0,679822 0,260456
36 1690410069 0,371535 0,400000 0,370513 0,372558 0,055216
13 1690410069 1,601801 0,600000 1,472847 1,844686 1,557180
16 1690410069 0,847545 0,400000 0,665120 1,029970 0,300644
41 1690410069 0,220710 0,600000 0,214345 0,232782 0,029272
33 1690410070 0,658547 0,600000 0,631332 0,679822 0,260456
36 1690410070 0,371535 0,400000 0,370513 0,372558 0,055216
13 1690410070 1,601801 0,600000 1,472847 1,844686 1,557180
16 1690410070 0,847545 0,400000 0,665120 1,029970 0,300644
41 1690410070 0,220710 0,600000 0,214345 0,232782 0,029272
33 1690410071 0,658547 0,600000 0,631332 0,679822 0,260456
36 1690410071 0,371535 0,400000 0,370513 0,372558 0,055216
13 1690410071 1,601801 0,600000 1,472847 1,844686 1,557180
16 1690410071 0,847545 0,400000 0,665120 1,029970 0,300644
41 1690410071 0,220710 0,600000 0,214345 0,232782 0,029272
33 1690410072 0,683316 0,400000 0,678640 0,687993 0,186777
36 1690410072 0,380186 0,400000 0,371109 0,389263 0,057850
13 1690410072 1,628530 0,800000 1,360204 1,830313 2,151382
16 1690410072 0,690970 0,600000 0,647543 0,743916 0,287420
41 1690410072 0,223812 0,600000 0,209618 0,235846 0,030125
33 1690410073 0,683316 0,400000 0,678640 0,687993 0,186777
36 1690410073 0,380186 0,400000 0,371109 0,389263 0,057850
13 1690410073 1,628530 0,800000 1,360204 1,830313 2,151382
16 1690410073 0,690970 0,600000 0,647543 0,743916 0,287420
41 1690410073 0,223812 0,600000 0,209618 0,235846 0,030125
33 1690410074 0,683316 0,400000 0,678640 0,687993 0,186777
36 1690410074 0,380186 0,400000 0,371109 0,389263 0,057850
13 1690410074 1,628530 0,800000 1,360204 1,830313 2,151382
16 1690410074 0,690970 0,600000 0,647543 0,743916 0,287420
41 1690410074 0,223812 0,600000 0,209618 0,235846 0,030125
33 1690410075 0,683316 0,400000 0,678640 0,687993 0,186777
36 1690410075 0,380186 0,400000 0,371109 0,389263 0,057850
13 1690410075 1,628530 0,800000 1,360204 1,830313 2,151382
16 1690410075 0,690970 0,600000 0,647543 0,743916 0,287420
41 1690410075 0,223812 0,600000 0,209618 0,235846 0,030125
33 1690410076 0,683316 0,400000 0,678640 0,687993 0,186777
36 1690410076 0,380186 0,400000 0,371109 0,389263 0,057850
13 1690410076 1,628530 0,800000 1,360204 1,830313 2,151382
16 1690410076 0,690970 0,600000 0,647543 0,743916 0,287420
41 1690410076 0,223812 0,600000 0,209618 0,235846 0,030125
33 1690410077 0,688055 0,600000 0,635952 0,747554 0,285314
36 1690410077 0,385758 0,800000 0,363761 0,399044 0,119188
13 1690410077 1,655398 0,400000 1,521465 1,789330 1,103312
16 1690410077 0,685148 0,600000 0,654343 0,745895 0,282764
41 1690410077 0,224494 0,400000 0,219200 0,229789 0,020170
33 1690410078 0,688055 0,600000 0,635952 0,747554 0,285314
36 1690410078 0,385758 0,800000 0,363761 0,399044 0,119188
13 1690410078 1,655398 0,400000 1,521465 1,789330 1,103312
16 1690410078 0,685148 0,600000 0,654343 0,745895 0,282764
41 1690410078 0,224494 0,400000 0,219200 0,229789 0,020170
33 1690410079 0,688055 0,600000 0,635952 0,747554 0,285314
36 1690410079 0,385758 0,800000 0,363761 0,399044 0,119188
13 1690410079 1,655398 0,400000 1,521465 1,789330 1,103312
16 1690410079 0,685148 0,600000 0,654343 0,745895 0,282764
41 1690410079 0,224494 0,400000 0,219200 0,229789 0,020170
33 1690410080 0,688055 0,600000 0,635952 0,747554 0,285314
36 1690410080 0,385758 0,800000 0,363761 0,399044 0,119188
13 1690410080 1,655398 0,400000 1,521465 1,789330 1,103312
16 1690410080 0,685148 0,600000 0,654343 0,745895 0,282764
41 1690410080 0,224494 0,400000 0,219200 0,229789 0,020170
33 1690410081 0,688055 0,600000 0,635952 0,747554 0,285314
36 1690410081 0,385758 0,800000 0,363761 0,399044 0,119188
13 1690410081 1,655398 0,400000 1,521465 1,789330 1,103312
16 1690410081 0,685148 0,600000 0,654343 0,745895 0,282764
41 1690410081 0,224494 0,400000 0,219200 0,229789 0,020170
33 1690410082 0,655087 0,600000 0,630506 0,671131 0,257670
36 1690410082 0,382388 0,600000 0,372492 0,390525 0,087766
13 1690410082 1,656916 0,400000 1,547384 1,766449 1,102948
16 1690410082 0,645294 0,400000 0,617325 0,673264 0,166875
41 1690410082 0,223168 0,600000 0,209309 0,232227 0,029942
33 1690410083 0,655087 0,600000 0,630506 0,671131 0,257670
36 1690410083 0,382388 0,600000 0,372492 0,390525 0,087766
13 1690410083 1,656916 0,400000 1,547384 1,766449 1,102948
16 1690410083 0,645294 0,400000 0,617325 0,673264 0,166875
41 1690410083 0,223168 0,600000 0,209309 0,232227 0,029942
41 1690410084 0,223168 0,600000 0,209309 0,232227 0,029942
33 1690410084 0,655087 0,600000 0,630506 0,671131 0,257670
16 1690410084 0,645294 0,400000 0,617325 0,673264 0,166875
36 1690410084 0,382388 0,600000 0,372492 0,390525 0,087766
13 1690410084 1,656916 0,400000 1,547384 1,766449 1,102948
33 1690410085 0,655087 0,600000 0,630506 0,671131 0,257670
36 1690410085 0,382388 0,600000 0,372492 0,390525 0,087766
13 1690410085 1,656916 0,400000 1,547384 1,766449 1,102948
16 1690410085 0,645294 0,400000 0,617325 0,673264 0,166875
41 1690410085 0,223168 0,600000 0,209309 0,232227 0,029942
33 1690410086 0,655087 0,600000 0,630506 0,671131 0,257670
36 1690410086 0,382388 0,600000 0,372492 0,390525 0,087766
13 1690410086 1,656916 0,400000 1,547384 1,766449 1,102948
16 1690410086 0,645294 0,400000 0,617325 0,673264 0,166875
41 1690410086 0,223168 0,600000 0,209309 0,232227 0,029942
33 1690410087 0,654618 0,600000 0,642337 0,671329 0,257205
36 1690410087 0,362439 0,400000 0,357724 0,367154 0,052554
13 1690410087 1,720568 0,600000 1,584689 1,828581 1,782394
16 1690410087 0,756435 0,400000 0,716066 0,796804 0,229529
41 1690410087 0,234459 0,600000 0,232841 0,237242 0,032985
33 1690410088 0,654618 0,600000 0,642337 0,671329 0,257205
36 1690410088 0,362439 0,400000 0,357724 0,367154 0,052554
13 1690410088 1,720568 0,600000 1,584689 1,828581 1,782394
16 1690410088 0,756435 0,400000 0,716066 0,796804 0,229529
41 1690410088 0,234459 0,600000 0,232841 0,237242 0,032985
41 1690410089 0,234459 0,600000 0,232841 0,237242 0,032985
33 1690410089 0,654618 0,600000 0,642337 0,671329 0,257205
16 1690410089 0,756435 0,400000 0,716066 0,796804 0,229529
36 1690410089 0,362439 0,400000 0,357724 0,367154 0,052554
13 1690410089 1,720568 0,600000 1,584689 1,828581 1,782394
33 1690410090 0,654618 0,600000 0,642337 0,671329 0,257205
36 1690410090 0,362439 0,400000 0,357724 0,367154 0,052554
13 1690410090 1,720568 0,600000 1,584689 1,828581 1,782394
16 1690410090 0,756435 0,400000 0,716066 0,796804 0,229529
41 1690410090 0,234459 0,600000 0,232841 0,237242 0,032985
33 1690410091 0,654618 0,600000 0,642337 0,671329 0,257205
36 1690410091 0,362439 0,400000 0,357724 0,367154 0,052554
13 1690410091 1,720568 0,600000 1,584689 1,828581 1,782394
16 1690410091 0,756435 0,400000 0,716066 0,796804 0,229529
41 1690410091 0,234459 0,600000 0,232841 0,237242 0,032985
33 1690410092 0,671742 0,400000 0,621175 0,722310 0,181518
36 1690410092 0,377062 0,600000 0,352941 0,403950 0,085568
13 1690410092 1,718890 0,600000 1,593820 1,836516 1,778657
16 1690410092 0,680902 0,800000 0,635060 0,782891 0,373727
41 1690410092 0,216481 0,400000 0,210640 0,222322 0,018759
33 1690410093 0,671742 0,400000 0,621175 0,722310 0,181518
36 1690410093 0,377062 0,600000 0,352941 0,403950 0,085568
13 1690410093 1,718890 0,600000 1,593820 1,836516 1,778657
16 1690410093 0,680902 0,800000 0,635060 0,782891 0,373727
41 1690410093 0,216481 0,400000 0,210640 0,222322 0,018759
41 1690410094 0,216481 0,400000 0,210640 0,222322 0,018759
33 1690410094 0,671742 0,400000 0,621175 0,722310 0,181518
16 1690410094 0,680902 0,800000 0,635060 0,782891 0,373727
36 1690410094 0,377062 0,600000 0,352941 0,403950 0,085568
13 1690410094 1,718890 0,600000 1,593820 1,836516 1,778657
33 1690410095 0,671742 0,400000 0,621175 0,722310 0,181518
36 1690410095 0,377062 0,600000 0,352941 0,403950 0,085568
13 1690410095 1,718890 0,600000 1,593820 1,836516 1,778657
16 1690410095 0,680902 0,800000 0,635060 0,782891 0,373727
41 1690410095 0,216481 0,400000 0,210640 0,222322 0,018759
33 1690410096 0,671742 0,400000 0,621175 0,722310 0,181518
36 1690410096 0,377062 0,600000 0,352941 0,403950 0,085568
13 1690410096 1,718890 0,600000 1,593820 1,836516 1,778657
16 1690410096 0,680902 0,800000 0,635060 0,782891 0,373727
41 1690410096 0,216481 0,400000 0,210640 0,222322 0,018759
33 1690410097 0,664413 0,400000 0,637548 0,691278 0,176867
36 1690410097 0,416562 0,600000 0,385807 0,473887 0,105102
13 1690410097 1,622883 0,400000 1,498006 1,747760 1,059737
16 1690410097 0,679924 0,600000 0,614781 0,724570 0,278709
41 1690410097 0,222131 0,400000 0,214717 0,229546 0,019759
33 1690410098 0,664413 0,400000 0,637548 0,691278 0,176867
36 1690410098 0,416562 0,600000 0,385807 0,473887 0,105102
13 1690410098 1,622883 0,400000 1,498006 1,747760 1,059737
16 1690410098 0,679924 0,600000 0,614781 0,724570 0,278709
41 1690410098 0,222131 0,400000 0,214717 0,229546 0,019759
41 1690410099 0,222131 0,400000 0,214717 0,229546 0,019759
33 1690410099 0,664413 0,400000 0,637548 0,691278 0,176867
16 1690410099 0,679924 0,600000 0,614781 0,724570 0,278709
36 1690410099 0,416562 0,600000 0,385807 0,473887 0,105102
13 1690410099 1,622883 0,400000 1,498006 1,747760 1,059737
33 1690410100 0,664413 0,400000 0,637548 0,691278 0,176867
36 1690410100 0,416562 0,600000 0,385807 0,473887 0,105102
13 1690410100 1,622883 0,400000 1,498006 1,747760 1,059737
16 1690410100 0,679924 0,600000 0,614781 0,724570 0,278709
41 1690410100 0,222131 0,400000 0,214717 0,229546 0,019759
33 1690410101 0,664413 0,400000 0,637548 0,691278 0,176867
36 1690410101 0,416562 0,600000 0,385807 0,473887 0,105102
13 1690410101 1,622883 0,400000 1,498006 1,747760 1,059737
16 1690410101 0,679924 0,600000 0,614781 0,724570 0,278709
41 1690410101 0,222131 0,400000 0,214717 0,229546 0,019759
33 1690410102 0,690464 0,800000 0,670525 0,720810 0,381710
33 1690410103 0,690464 0,800000 0,670525 0,720810 0,381710
36 1690410102 0,375216 0,600000 0,360037 0,390810 0,084567
36 1690410103 0,375216 0,600000 0,360037 0,390810 0,084567
13 1690410102 1,725310 0,400000 1,571073 1,879546 1,200193
13 1690410103 1,725310 0,400000 1,571073 1,879546 1,200193
16 1690410102 0,614800 0,200000 0,614800 0,614800 0,075596
16 1690410103 0,614800 0,200000 0,614800 0,614800 0,075596
41 1690410102 0,275926 0,800000 0,226905 0,392101 0,064605
41 1690410103 0,275926 0,800000 0,226905 0,392101 0,064605
33 1690410104 0,690464 0,800000 0,670525 0,720810 0,381710
36 1690410104 0,375216 0,600000 0,360037 0,390810 0,084567
13 1690410104 1,725310 0,400000 1,571073 1,879546 1,200193
16 1690410104 0,614800 0,200000 0,614800 0,614800 0,075596
41 1690410104 0,275926 0,800000 0,226905 0,392101 0,064605
33 1690410105 0,690464 0,800000 0,670525 0,720810 0,381710
36 1690410105 0,375216 0,600000 0,360037 0,390810 0,084567
13 1690410105 1,725310 0,400000 1,571073 1,879546 1,200193
16 1690410105 0,614800 0,200000 0,614800 0,614800 0,075596
41 1690410105 0,275926 0,800000 0,226905 0,392101 0,064605
33 1690410106 0,690464 0,800000 0,670525 0,720810 0,381710
36 1690410106 0,375216 0,600000 0,360037 0,390810 0,084567
13 1690410106 1,725310 0,400000 1,571073 1,879546 1,200193
16 1690410106 0,614800 0,200000 0,614800 0,614800 0,075596
41 1690410106 0,275926 0,800000 0,226905 0,392101 0,064605
33 1690410107 0,635157 0,400000 0,635015 0,635300 0,161370
36 1690410107 0,366913 0,200000 0,366913 0,366913 0,026925
13 1690410107 1,690775 0,800000 1,494831 1,949767 2,309716
16 1690410107 0,737935 0,800000 0,639881 0,795154 0,438448
41 1690410107 0,222595 0,600000 0,214659 0,227821 0,029749
33 1690410108 0,635157 0,400000 0,635015 0,635300 0,161370
36 1690410108 0,366913 0,200000 0,366913 0,366913 0,026925
13 1690410108 1,690775 0,800000 1,494831 1,949767 2,309716
16 1690410108 0,737935 0,800000 0,639881 0,795154 0,438448
41 1690410108 0,222595 0,600000 0,214659 0,227821 0,029749
33 1690410109 0,635157 0,400000 0,635015 0,635300 0,161370
36 1690410109 0,366913 0,200000 0,366913 0,366913 0,026925
13 1690410109 1,690775 0,800000 1,494831 1,949767 2,309716
16 1690410109 0,737935 0,800000 0,639881 0,795154 0,438448
41 1690410109 0,222595 0,600000 0,214659 0,227821 0,029749
33 1690410110 0,635157 0,400000 0,635015 0,635300 0,161370
36 1690410110 0,366913 0,200000 0,366913 0,366913 0,026925
13 1690410110 1,690775 0,800000 1,494831 1,949767 2,309716
16 1690410110 0,737935 0,800000 0,639881 0,795154 0,438448
41 1690410110 0,222595 0,600000 0,214659 0,227821 0,029749
33 1690410111 0,635157 0,400000 0,635015 0,635300 0,161370
36 1690410111 0,366913 0,200000 0,366913 0,366913 0,026925
13 1690410111 1,690775 0,800000 1,494831 1,949767 2,309716
16 1690410111 0,737935 0,800000 0,639881 0,795154 0,438448
41 1690410111 0,222595 0,600000 0,214659 0,227821 0,029749
33 1690410112 0,561289 0,400000 0,451493 0,671085 0,130840
36 1690410112 0,398995 0,600000 0,377484 0,420454 0,095703
13 1690410112 1,817041 0,600000 1,503987 2,275135 2,046762
16 1690410112 0,649922 0,600000 0,616926 0,700936 0,254243
41 1690410112 0,210263 0,200000 0,210263 0,210263 0,008842
33 1690410113 0,561289 0,400000 0,451493 0,671085 0,130840
36 1690410113 0,398995 0,600000 0,377484 0,420454 0,095703
13 1690410113 1,817041 0,600000 1,503987 2,275135 2,046762
16 1690410113 0,649922 0,600000 0,616926 0,700936 0,254243
41 1690410113 0,210263 0,200000 0,210263 0,210263 0,008842
33 1690410114 0,561289 0,400000 0,451493 0,671085 0,130840
